industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,362646,0,362646,03/20/2023,2022
Q02,Democratic/Liberal,144978,67000,211978,03/20/2023,2022
Q03,Leadership PACs,0,207300,207300,03/20/2023,2022
K01,Lawyers/Law Firms,166124,19750,185874,03/20/2023,2022
N07,Casinos/Gambling,94900,4000,98900,03/20/2023,2022
Q08,Women's Issues,69404,20000,89404,03/20/2023,2022
W04,Education,84011,0,84011,03/20/2023,2022
K02,Lobbyists,71800,0,71800,03/20/2023,2022
Q16,Candidate Committees,275,71251,71526,03/20/2023,2022
H01,Health Professionals,57074,12000,69074,03/20/2023,2022
