industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,154278,0,154278,03/20/2023,2022
Q01,Republican/Conservative,128288,7000,135288,03/20/2023,2022
A01,Crop Production & Basic Processing,44520,68500,113020,03/20/2023,2022
C01,General Contractors,79645,16000,95645,03/20/2023,2022
Q03,Leadership PACs,0,90300,90300,03/20/2023,2022
F09,Insurance,22020,45000,67020,03/20/2023,2022
F10,Real Estate,51021,13000,64021,03/20/2023,2022
E01,Oil & Gas,23200,27000,50200,03/20/2023,2022
H01,Health Professionals,37470,7000,44470,03/20/2023,2022
A06,Livestock,26032,13500,39532,03/20/2023,2022
