industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P04,Public Sector Unions,0,55500,55500,03/20/2023,2022
Q02,Democratic/Liberal,32500,11500,44000,03/20/2023,2022
P01,Building Trade Unions,0,40000,40000,03/20/2023,2022
N07,Casinos/Gambling,39500,0,39500,03/20/2023,2022
K01,Lawyers/Law Firms,19750,16250,36000,03/20/2023,2022
P03,Transportation Unions,0,34166,34166,03/20/2023,2022
F10,Real Estate,8400,25000,33400,03/20/2023,2022
P02,Industrial Unions,0,29500,29500,03/20/2023,2022
M01,Air Transport,0,26000,26000,03/20/2023,2022
K02,Lobbyists,23300,0,23300,03/20/2023,2022
