industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,113123,0,113123,03/20/2023,2022
K01,Lawyers/Law Firms,58200,1000,59200,03/20/2023,2022
F10,Real Estate,43400,10000,53400,03/20/2023,2022
H01,Health Professionals,31400,16500,47900,03/20/2023,2022
Q03,Leadership PACs,0,43000,43000,03/20/2023,2022
F03,Commercial Banks,23650,10000,33650,03/20/2023,2022
E01,Oil & Gas,23900,5000,28900,03/20/2023,2022
F07,Securities & Investment,23450,0,23450,03/20/2023,2022
Q05,Pro-Israel,15500,5000,20500,03/20/2023,2022
M02,Automotive,15200,5000,20200,03/20/2023,2022
