industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,110453,0,110453,03/20/2023,2022
F10,Real Estate,57575,38000,95575,03/20/2023,2022
F03,Commercial Banks,57200,24000,81200,03/20/2023,2022
F09,Insurance,28900,52000,80900,03/20/2023,2022
F07,Securities & Investment,57100,18000,75100,03/20/2023,2022
H01,Health Professionals,56340,2500,58840,03/20/2023,2022
A01,Crop Production & Basic Processing,32335,19000,51335,03/20/2023,2022
Q03,Leadership PACs,0,47400,47400,03/20/2023,2022
K01,Lawyers/Law Firms,38522,2000,40522,03/20/2023,2022
C01,General Contractors,35900,0,35900,03/20/2023,2022
