industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,586795,0,586795,03/20/2023,2022
F07,Securities & Investment,400923,8000,408923,03/20/2023,2022
Q03,Leadership PACs,0,372700,372700,03/20/2023,2022
F10,Real Estate,296075,21000,317075,03/20/2023,2022
Q01,Republican/Conservative,178229,45500,223729,03/20/2023,2022
K01,Lawyers/Law Firms,152898,9000,161898,03/20/2023,2022
Q05,Pro-Israel,87796,23500,111296,03/20/2023,2022
H01,Health Professionals,95756,15000,110756,03/20/2023,2022
Q09,Human Rights,104750,3500,108250,03/20/2023,2022
F09,Insurance,59350,41000,100350,03/20/2023,2022
