industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,604020,15500,619520,03/20/2023,2022
F10,Real Estate,230550,38500,269050,03/20/2023,2022
W06,Retired,146972,0,146972,03/20/2023,2022
Q05,Pro-Israel,113986,18000,131986,03/20/2023,2022
W04,Education,117424,0,117424,03/20/2023,2022
H01,Health Professionals,92157,15000,107157,03/20/2023,2022
H04,Pharmaceuticals/Health Products,97250,2000,99250,03/20/2023,2022
K01,Lawyers/Law Firms,80675,8500,89175,03/20/2023,2022
F09,Insurance,48806,33500,82306,03/20/2023,2022
W02,Non-Profit Institutions,68905,0,68905,03/20/2023,2022
