industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,872787,359689,1232476,03/20/2023,2022
F07,Securities & Investment,1103967,76800,1180767,03/20/2023,2022
W06,Retired,918479,0,918479,03/20/2023,2022
E01,Oil & Gas,310383,261600,571983,03/20/2023,2022
H04,Pharmaceuticals/Health Products,178616,363050,541666,03/20/2023,2022
K01,Lawyers/Law Firms,400458,137000,537458,03/20/2023,2022
F10,Real Estate,489382,32000,521382,03/20/2023,2022
Q03,Leadership PACs,24217,482900,507117,03/20/2023,2022
H03,Health Services/HMOs,285982,155400,441382,03/20/2023,2022
F09,Insurance,151170,184000,335170,03/20/2023,2022
