industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,483007,113500,596507,03/20/2023,2022
Q05,Pro-Israel,413090,26700,439790,03/20/2023,2022
F10,Real Estate,269576,94500,364076,03/20/2023,2022
K01,Lawyers/Law Firms,264526,59500,324026,03/20/2023,2022
K02,Lobbyists,240455,4500,244955,03/20/2023,2022
B02,TV/Movies/Music,155363,85000,240363,03/20/2023,2022
F09,Insurance,10188,225000,235188,03/20/2023,2022
W06,Retired,172744,0,172744,03/20/2023,2022
Q10,Misc Issues,118910,24500,143410,03/20/2023,2022
B12,Electronics Mfg & Equip,53124,65200,118324,03/20/2023,2022
