industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1375655,0,1375655,03/20/2023,2022
Q01,Republican/Conservative,1088784,10500,1099284,03/20/2023,2022
F10,Real Estate,105745,0,105745,03/20/2023,2022
H01,Health Professionals,80805,0,80805,03/20/2023,2022
C01,General Contractors,61590,0,61590,03/20/2023,2022
F07,Securities & Investment,41263,0,41263,03/20/2023,2022
N15,Misc Manufacturing & Distributing,39307,0,39307,03/20/2023,2022
W04,Education,38710,0,38710,03/20/2023,2022
A01,Crop Production & Basic Processing,33560,0,33560,03/20/2023,2022
W03,Civil Servants/Public Officials,33463,0,33463,03/20/2023,2022
