industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,53535,64500,118035,03/20/2023,2022
Q03,Leadership PACs,0,117900,117900,03/20/2023,2022
F09,Insurance,15800,100000,115800,03/20/2023,2022
F10,Real Estate,85400,27500,112900,03/20/2023,2022
H01,Health Professionals,8025,79000,87025,03/20/2023,2022
P01,Building Trade Unions,0,83500,83500,03/20/2023,2022
K02,Lobbyists,80550,2500,83050,03/20/2023,2022
K01,Lawyers/Law Firms,37970,28000,65970,03/20/2023,2022
D02,Defense Electronics,43000,22500,65500,03/20/2023,2022
Q16,Candidate Committees,0,61500,61500,03/20/2023,2022
