industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,78277,0,78277,03/20/2023,2022
Q03,Leadership PACs,0,69200,69200,03/20/2023,2022
F09,Insurance,47150,1000,48150,03/20/2023,2022
F10,Real Estate,34440,6000,40440,03/20/2023,2022
A01,Crop Production & Basic Processing,11100,25000,36100,03/20/2023,2022
K01,Lawyers/Law Firms,14350,8500,22850,03/20/2023,2022
C05,Building Materials & Equipment,1000,17500,18500,03/20/2023,2022
H01,Health Professionals,8050,9500,17550,03/20/2023,2022
C01,General Contractors,3251,13500,16751,03/20/2023,2022
E08,Electric Utilities,1000,14500,15500,03/20/2023,2022
