industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,153751,0,153751,03/20/2023,2022
N07,Casinos/Gambling,125950,5000,130950,03/20/2023,2022
D03,Misc Defense,46600,77000,123600,03/20/2023,2022
K01,Lawyers/Law Firms,53072,35600,88672,03/20/2023,2022
K02,Lobbyists,75859,7573,83432,03/20/2023,2022
H01,Health Professionals,42009,27750,69759,03/20/2023,2022
M01,Air Transport,18200,50500,68700,03/20/2023,2022
F10,Real Estate,57460,11000,68460,03/20/2023,2022
N15,Misc Manufacturing & Distributing,13775,45000,58775,03/20/2023,2022
B12,Electronics Mfg & Equip,28150,29500,57650,03/20/2023,2022
