industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,111074,0,111074,03/20/2023,2022
Q09,Human Rights,73051,24000,97051,03/20/2023,2022
K01,Lawyers/Law Firms,63485,12750,76235,03/20/2023,2022
F10,Real Estate,53942,8000,61942,03/20/2023,2022
H01,Health Professionals,30240,22500,52740,03/20/2023,2022
P02,Industrial Unions,480,38000,38480,03/20/2023,2022
P04,Public Sector Unions,1760,34500,36260,03/20/2023,2022
F09,Insurance,1210,31000,32210,03/20/2023,2022
P05,Misc Unions,0,31000,31000,03/20/2023,2022
F07,Securities & Investment,30536,0,30536,03/20/2023,2022
