industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,633741,0,633741,03/20/2023,2022
K01,Lawyers/Law Firms,206647,10000,216647,03/20/2023,2022
H01,Health Professionals,129946,8000,137946,03/20/2023,2022
W04,Education,136680,0,136680,03/20/2023,2022
F10,Real Estate,113472,2500,115972,03/20/2023,2022
F03,Commercial Banks,107896,0,107896,03/20/2023,2022
Q02,Democratic/Liberal,51210,39750,90960,03/20/2023,2022
Q03,Leadership PACs,0,90500,90500,03/20/2023,2022
F07,Securities & Investment,79055,0,79055,03/20/2023,2022
B12,Electronics Mfg & Equip,65767,0,65767,03/20/2023,2022
